City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Bo Rai,TH,2022-03-22 02:52:20,12.5728,102.5371,83.77,62,97,1.81
281,Hualmay,PE,2022-03-22 02:52:21,-11.0964,-77.6139,70.21,84,76,8.3
282,Kulachi,PK,2022-03-22 02:52:21,31.9286,70.4592,80.38,24,0,3.8
283,Zaysan,KZ,2022-03-22 02:52:21,47.4667,84.8667,27.0,95,100,3.87
284,Caravelas,BR,2022-03-22 02:52:22,-17.7125,-39.2481,74.88,90,14,8.79
285,Alindao,CF,2022-03-22 02:52:22,5.0267,21.2088,75.18,57,94,2.73
286,Akyab,MM,2022-03-22 02:52:22,20.15,92.9,79.21,70,88,3.85
287,Ust-Kuyga,RU,2022-03-22 02:52:23,70.0167,135.6,3.74,83,100,5.35
288,San Rafael,AR,2022-03-22 02:52:23,-34.6177,-68.3301,62.56,35,0,10.02
289,Guerande,FR,2022-03-22 02:52:24,47.3291,-2.4283,50.95,82,30,16.22
290,Port Macquarie,AU,2022-03-22 02:51:26,-31.4333,152.9167,81.9,53,2,7.0
291,Kodiak,US,2022-03-22 02:52:24,57.79,-152.4072,38.71,52,0,13.8
292,Port-Cartier,CA,2022-03-22 02:52:25,50.0334,-66.8654,30.42,76,45,15.46
293,Gladstone,AU,2022-03-22 02:52:25,-23.85,151.25,86.79,51,1,8.05
294,Puerto Madero,MX,2022-03-22 02:52:25,14.7208,-92.4215,80.85,72,11,6.17
295,Vao,NC,2022-03-22 02:52:26,-22.6667,167.4833,77.02,66,78,7.72
296,Yumen,CN,2022-03-22 02:52:26,40.2833,97.2,44.73,39,2,17.85
297,Souillac,MU,2022-03-22 02:52:26,-20.5167,57.5167,75.58,100,75,8.05
298,Tigil,RU,2022-03-22 02:52:27,57.8,158.6667,27.61,87,100,15.84
299,Lincoln,US,2022-03-22 02:50:16,40.8,-96.667,46.47,91,100,13.8
300,Chigorodo,CO,2022-03-22 02:52:27,7.6664,-76.6811,80.4,83,40,11.5
301,Nome,US,2022-03-22 02:52:27,64.5011,-165.4064,17.67,67,0,0.0
302,Buarcos,PT,2022-03-22 02:52:28,40.166,-8.8768,52.14,89,100,10.13
303,Berlevag,NO,2022-03-22 02:52:28,70.8578,29.0864,32.74,76,73,41.58
304,Arawa,PG,2022-03-22 02:52:28,-6.2132,155.5367,88.79,60,76,5.82
305,Pilar,BR,2022-03-22 02:52:29,-9.5972,-35.9567,73.33,92,94,1.99
306,Egvekinot,RU,2022-03-22 02:52:29,66.3167,-179.1667,17.08,93,100,4.52
307,Cayenne,GF,2022-03-22 02:52:29,4.9333,-52.3333,79.09,1,75,5.75
308,Tekeli,KZ,2022-03-22 02:52:30,44.83,78.8239,30.36,87,100,5.7
309,Sarkikaraagac,TR,2022-03-22 02:52:30,38.0794,31.3664,21.06,86,39,3.24
310,Amahai,ID,2022-03-22 02:52:30,-3.3333,128.9167,85.71,66,94,4.52
311,Cidreira,BR,2022-03-22 02:52:31,-30.1811,-50.2056,69.69,75,53,20.92
312,Sheridan,US,2022-03-22 02:52:31,44.8333,-106.9173,38.7,50,100,8.05
313,San Luis,AR,2022-03-22 02:49:20,-33.295,-66.3356,63.14,60,15,4.38
314,Sterling,US,2022-03-22 02:52:32,39.0062,-77.4286,58.24,57,0,0.0
315,Pecos,US,2022-03-22 02:52:32,31.4229,-103.4932,57.29,38,40,17.27
316,Thurso,GB,2022-03-22 02:50:39,58.5927,-3.5259,41.25,88,53,8.3
317,Griffith,US,2022-03-22 02:52:32,41.5284,-87.4237,63.05,61,0,8.05
318,Poyarkovo,RU,2022-03-22 02:52:33,49.6,128.6833,28.6,80,20,15.08
319,Savalou,BJ,2022-03-22 02:52:33,7.9281,1.9756,80.8,77,100,7.27
320,Hingatungan,PH,2022-03-22 02:52:33,10.584,125.1852,83.25,76,100,6.04
321,Lexington,US,2022-03-22 02:52:11,37.9887,-84.4777,58.89,54,0,4.61
322,Mangan,IN,2022-03-22 02:53:34,27.5167,88.5333,75.61,44,99,2.13
323,Sekoma,BW,2022-03-22 02:53:34,-24.4,23.8833,62.55,63,2,8.19
324,Santa Marta,CO,2022-03-22 02:51:51,11.2408,-74.199,84.25,68,40,20.0
325,Bulgan,MN,2022-03-22 02:53:35,48.8125,103.5347,29.5,28,54,7.87
326,Codrington,AU,2022-03-22 02:53:35,-38.2667,141.9667,68.41,62,99,8.52
327,Gjirokaster,AL,2022-03-22 02:53:35,40.0758,20.1389,39.02,53,4,5.12
328,Camargo,MX,2022-03-22 02:53:36,27.6667,-105.1667,60.19,18,72,23.06
329,Acarau,BR,2022-03-22 02:53:36,-2.8856,-40.12,77.79,88,100,8.86
330,Cortez,US,2022-03-22 02:52:19,37.3489,-108.5859,41.76,29,0,12.66
331,Mareeba,AU,2022-03-22 02:53:37,-17.0,145.4333,86.49,61,100,6.15
332,Cesenatico,IT,2022-03-22 02:53:37,44.1999,12.3991,43.88,66,0,4.61
333,Phan Thiet,VN,2022-03-22 02:53:37,10.9333,108.1,83.61,69,100,7.49
334,Derzhavinsk,KZ,2022-03-22 02:53:38,51.1,66.3167,21.38,95,100,14.52
335,Kapuskasing,CA,2022-03-22 02:53:02,49.4169,-82.4331,23.09,53,0,6.91
336,Bondo,CD,2022-03-22 02:53:38,3.8146,23.6866,68.41,97,98,2.39
337,Vila Velha,BR,2022-03-22 02:53:38,-20.3297,-40.2925,71.55,92,75,15.01
338,Kirakira,SB,2022-03-22 02:53:39,-10.4544,161.9205,84.87,69,50,4.94
339,Ondjiva,AO,2022-03-22 02:53:39,-17.0667,15.7333,67.46,89,100,10.16
340,Matamoros,MX,2022-03-22 02:50:35,25.5333,-103.25,72.28,7,1,17.69
341,Mount Gambier,AU,2022-03-22 02:53:40,-37.8333,140.7667,64.31,77,100,10.36
342,Vaitape,PF,2022-03-22 02:53:40,-16.5167,-151.75,81.91,74,14,15.97
343,Colesberg,ZA,2022-03-22 02:53:40,-30.72,25.0972,60.94,71,3,3.47
344,Jalu,LY,2022-03-22 02:53:41,29.0331,21.5482,47.84,70,7,7.63
345,Torbay,CA,2022-03-22 02:53:41,47.6666,-52.7314,36.57,96,100,26.46
346,Hamadan,IR,2022-03-22 02:53:41,34.7992,48.5146,38.28,75,75,4.61
347,Sola,VU,2022-03-22 02:53:42,-13.8833,167.55,79.27,83,100,14.74
348,Bara,NG,2022-03-22 02:53:42,10.3744,10.7288,75.61,14,100,3.15
349,Broome,US,2022-03-22 02:53:42,42.2506,-75.833,44.69,58,100,5.99
350,Bandarbeyla,SO,2022-03-22 02:53:43,9.4942,50.8122,74.28,82,7,0.38
351,Aqtobe,KZ,2022-03-22 02:53:43,50.2797,57.2072,5.09,78,76,0.0
352,Alaca,TR,2022-03-22 02:53:43,40.1683,34.8425,25.81,88,100,7.27
353,Los Llanos De Aridane,ES,2022-03-22 02:53:44,28.6585,-17.9182,57.13,76,20,5.75
354,Vyshestebliyevskaya,RU,2022-03-22 02:53:44,45.1961,37.0181,34.21,91,27,12.82
355,Churachandpur,IN,2022-03-22 02:53:44,24.3333,93.6667,82.06,21,5,1.66
356,Aykhal,RU,2022-03-22 02:53:45,66.0,111.5,7.77,89,89,3.51
357,Minas,UY,2022-03-22 02:53:45,-34.3759,-55.2377,62.19,67,96,18.86
358,Aklavik,CA,2022-03-22 02:53:45,68.2191,-135.0107,-6.43,94,94,3.22
359,Wanning,CN,2022-03-22 02:53:46,18.8003,110.3967,83.88,73,95,11.56
360,Dingle,PH,2022-03-22 02:53:46,10.9995,122.6711,88.92,59,98,11.27
361,Waipawa,NZ,2022-03-22 02:53:46,-41.4122,175.5153,70.36,69,17,10.38
362,Jumla,NP,2022-03-22 02:53:47,29.2747,82.1838,59.56,30,0,1.14
363,Paamiut,GL,2022-03-22 02:53:47,61.994,-49.6678,6.82,74,100,6.64
364,Manta,EC,2022-03-22 02:53:47,-0.95,-80.7333,78.58,83,75,6.91
365,Watsa,CD,2022-03-22 02:53:48,3.0372,29.5355,63.12,98,92,2.62
366,Fortuna,US,2022-03-22 02:53:45,40.5982,-124.1573,52.86,96,100,9.22
367,Mao,ES,2022-03-22 02:51:13,39.8885,4.2658,54.16,66,75,14.97
368,Astana,KZ,2022-03-22 02:50:24,51.1801,71.446,19.35,93,100,20.13
369,Leningradskiy,RU,2022-03-22 02:54:49,69.3833,178.4167,16.92,89,100,9.08
370,Toul,FR,2022-03-22 02:54:49,48.6667,5.9167,45.52,61,0,10.36
371,Polson,US,2022-03-22 02:54:49,47.6936,-114.1632,40.71,68,98,1.01
372,Yerbogachen,RU,2022-03-22 02:54:50,61.2767,108.0108,22.01,89,100,10.6
373,Lucea,JM,2022-03-22 02:54:50,18.451,-78.1736,78.66,80,91,11.07
374,Sarapul,RU,2022-03-22 02:54:50,56.4763,53.7978,12.15,98,47,4.54
375,Gushikawa,JP,2022-03-22 02:54:51,26.3544,127.8686,72.63,90,100,14.97
376,Manhattan,US,2022-03-22 02:50:15,40.7834,-73.9662,55.6,39,20,12.66
377,Sawtell,AU,2022-03-22 02:54:51,-30.3833,153.1,81.19,61,0,10.36
378,Barra Patuca,HN,2022-03-22 02:54:52,15.8,-84.2833,77.94,77,40,9.71
379,Athabasca,CA,2022-03-22 02:54:52,54.7169,-113.2854,39.61,85,19,5.57
380,Leduc,CA,2022-03-22 02:54:52,53.2668,-113.552,42.06,60,75,5.75
381,Zhigansk,RU,2022-03-22 02:54:53,66.7697,123.3711,3.76,89,49,3.71
382,Nicoya,CR,2022-03-22 02:54:53,10.1483,-85.452,78.08,69,94,9.42
383,Zemio,CF,2022-03-22 02:54:53,5.0314,25.1361,69.58,84,99,2.01
384,Barcelos,PT,2022-03-22 02:54:05,41.5388,-8.6151,55.69,80,100,3.98
385,Rio Gallegos,AR,2022-03-22 02:51:34,-51.6226,-69.2181,46.45,76,0,5.75
386,Forestville,US,2022-03-22 02:54:54,38.8451,-76.875,58.32,60,0,3.44
387,Bahawalpur,PK,2022-03-22 02:53:31,29.4,71.6833,83.08,12,0,4.12
388,Taoudenni,ML,2022-03-22 02:54:54,22.6783,-3.9836,70.7,21,0,11.92
389,Yen Bai,VN,2022-03-22 02:54:55,21.7,104.8667,81.19,76,97,2.1
390,Ashqelon,IL,2022-03-22 02:54:55,31.6693,34.5715,44.49,57,77,8.93
391,Taree,AU,2022-03-22 02:54:56,-31.9,152.4667,83.07,47,5,5.75
392,Simplicio Mendes,BR,2022-03-22 02:54:56,-7.8539,-41.9103,77.31,58,78,4.12
393,Sao Filipe,CV,2022-03-22 02:54:56,14.8961,-24.4956,69.73,74,7,13.53
394,Pokhara,NP,2022-03-22 02:54:57,28.2333,83.9833,81.48,19,6,2.95
395,Manokwari,ID,2022-03-22 02:54:57,-0.8667,134.0833,82.69,69,100,4.09
396,Bhadasar,IN,2022-03-22 02:54:57,28.2833,74.3167,81.32,12,0,3.51
397,Ambad,IN,2022-03-22 02:54:58,19.6167,75.8,85.23,14,12,8.66
398,Mirnyy,RU,2022-03-22 02:54:58,62.5353,113.9611,21.24,79,99,15.99
399,Naukot,PK,2022-03-22 02:54:58,24.8587,69.4024,74.91,53,0,13.62
400,Balikpapan,ID,2022-03-22 02:52:31,-1.2675,116.8289,80.06,85,98,2.95
401,Boguchany,RU,2022-03-22 02:54:59,58.3814,97.4531,23.65,88,100,9.1
402,Oak Harbor,US,2022-03-22 02:54:59,48.2932,-122.6432,49.08,92,100,6.91
403,Elizabeth City,US,2022-03-22 02:55:00,36.2946,-76.2511,57.22,74,6,7.52
404,Harper,LR,2022-03-22 02:55:00,4.375,-7.7169,77.52,85,68,4.45
405,Vancouver,CA,2022-03-22 02:51:08,49.2497,-123.1193,46.29,92,100,8.05
406,Kovdor,RU,2022-03-22 02:55:01,67.5662,30.4758,26.42,80,23,8.97
407,Wainwright,CA,2022-03-22 02:50:39,52.839,-110.8572,27.52,89,35,7.2
408,Oyotun,PE,2022-03-22 02:55:01,-6.8519,-79.3036,75.85,81,100,1.88
409,Campbell River,CA,2022-03-22 02:50:39,50.0163,-125.2446,44.13,93,100,8.05
410,Kiruna,SE,2022-03-22 02:55:02,67.8557,20.2251,22.12,68,40,8.05
411,Shubarkuduk,KZ,2022-03-22 02:55:02,49.1447,56.4872,3.49,99,80,5.08
412,Adoni,IN,2022-03-22 02:55:02,15.6333,77.2833,82.9,50,90,8.81
413,Morshyn,UA,2022-03-22 02:55:03,49.1565,23.8723,34.75,73,0,2.98
414,Shostka,UA,2022-03-22 02:55:03,51.863,33.4698,32.2,89,0,4.56
415,Villers-Le-Bouillet,BE,2022-03-22 02:55:03,50.5771,5.2595,48.92,61,0,8.05
416,Safford,US,2022-03-22 02:56:04,32.834,-109.7076,58.12,29,7,11.88
417,Pacific Grove,US,2022-03-22 02:53:28,36.6177,-121.9166,60.12,75,0,5.99
418,Maun,BW,2022-03-22 02:56:04,-19.9833,23.4167,66.16,72,0,9.22
419,Cairns,AU,2022-03-22 02:56:05,-16.9167,145.7667,91.11,60,100,17.27
420,Coihaique,CL,2022-03-22 02:56:05,-45.5752,-72.0662,51.75,66,75,3.44
421,Concepcion De Ataco,SV,2022-03-22 02:56:05,13.8703,-89.8486,64.17,79,34,1.79
422,Saint Anthony,US,2022-03-22 02:56:06,45.0205,-93.218,53.06,71,0,9.22
423,Colac,AU,2022-03-22 02:55:18,-38.3333,143.5833,64.17,57,100,1.74
424,Sambava,MG,2022-03-22 02:56:07,-14.2667,50.1667,75.24,87,10,9.66
425,Praia,CV,2022-03-22 02:56:07,14.9215,-23.5087,68.54,73,20,17.27
426,Berbera,SO,2022-03-22 02:56:08,10.4396,45.0143,76.86,85,6,4.34
427,Kingaroy,AU,2022-03-22 02:56:08,-26.5333,151.8333,77.04,53,75,1.14
428,Nandigama,IN,2022-03-22 02:56:09,16.7833,80.3,88.93,56,12,6.62
429,Huarmey,PE,2022-03-22 02:56:09,-10.0681,-78.1522,71.08,83,94,8.41
430,Cherskiy,RU,2022-03-22 02:56:09,68.75,161.3,29.39,81,100,14.29
431,Alta Floresta,BR,2022-03-22 02:56:10,-9.8756,-56.0861,75.02,100,0,0.0
432,Bintulu,MY,2022-03-22 02:56:10,3.1667,113.0333,82.81,78,20,3.44
433,Bubaque,GW,2022-03-22 02:56:10,11.2833,-15.8333,76.12,69,5,16.73
434,Saint-Francois,FR,2022-03-22 02:56:11,46.4154,3.9054,40.68,85,0,2.3
435,Odweyne,SO,2022-03-22 02:56:11,9.4092,45.064,67.46,46,44,4.81
436,San Ramon,US,2022-03-22 02:54:20,37.7799,-121.978,67.41,58,25,2.48
437,Lorengau,PG,2022-03-22 02:56:11,-2.0226,147.2712,84.16,72,100,5.41
438,Shimoda,JP,2022-03-22 02:56:12,34.6667,138.95,44.96,92,100,16.26
439,Kaka,TM,2022-03-22 02:56:12,37.3482,59.6143,47.23,49,100,2.73
440,Sunrise Manor,US,2022-03-22 02:53:17,36.2111,-115.0731,70.79,14,40,8.05
441,Veraval,IN,2022-03-22 02:56:12,20.9,70.3667,79.25,50,65,17.52
442,Kosh-Agach,RU,2022-03-22 02:56:13,50.0,88.6667,3.15,76,100,1.48
443,Terney,RU,2022-03-22 02:56:13,45.0503,136.6092,36.81,47,43,11.81
444,Palmer,US,2022-03-22 02:56:14,42.1584,-72.3287,46.24,45,49,1.99
445,Palana,RU,2022-03-22 02:56:14,59.1167,159.9667,26.82,87,100,18.99
446,Ostersund,SE,2022-03-22 02:52:28,63.1792,14.6357,27.05,68,42,8.05
447,Jhargram,IN,2022-03-22 02:56:14,22.45,86.9833,86.18,50,3,3.89
448,Sobolevo,RU,2022-03-22 02:56:15,54.4299,31.8996,24.28,98,14,4.09
449,Timmins,CA,2022-03-22 02:52:01,48.4669,-81.3331,22.82,50,0,6.91
450,Puruliya,IN,2022-03-22 02:56:15,23.3333,86.3667,88.92,22,13,4.07
451,Slave Lake,CA,2022-03-22 02:56:16,55.2834,-114.769,40.98,56,0,16.11
452,Santa Maria,BR,2022-03-22 02:56:16,-29.6842,-53.8069,65.5,82,0,9.22
453,Sol-Iletsk,RU,2022-03-22 02:56:16,51.1631,54.9918,12.43,96,13,8.21
454,Media Luna,CU,2022-03-22 02:56:17,20.1419,-77.435,75.51,71,24,18.95
455,Sicamous,CA,2022-03-22 02:56:17,50.8331,-118.9856,43.77,93,100,3.85
456,Sao Sebastiao,BR,2022-03-22 02:56:18,-23.76,-45.4097,70.2,86,99,6.91
457,Caucaia,BR,2022-03-22 02:56:18,-3.7361,-38.6531,81.91,91,100,3.44
458,San Juan,AR,2022-03-22 02:56:18,-31.5375,-68.5364,70.74,46,0,9.13
459,Parrita,CR,2022-03-22 02:57:19,9.5201,-84.3225,78.78,79,64,2.33
460,Petrove,UA,2022-03-22 02:57:19,48.3247,33.2562,32.38,93,2,12.64
461,Bathsheba,BB,2022-03-22 02:57:19,13.2167,-59.5167,75.81,78,75,12.66
462,Lazaro Cardenas,MX,2022-03-22 02:57:20,17.9583,-102.2,73.99,66,7,5.88
463,Hambantota,LK,2022-03-22 02:57:20,6.1241,81.1185,80.94,94,20,2.3
464,Bulawayo,ZW,2022-03-22 02:57:20,-20.15,28.5833,54.99,70,0,9.8
465,Benbrook,US,2022-03-22 02:57:21,32.6732,-97.4606,58.05,92,0,3.44
466,Oktyabrskiy,RU,2022-03-22 02:57:21,54.4815,53.471,13.64,99,98,5.21
467,Inhambane,MZ,2022-03-22 02:57:21,-23.865,35.3833,72.55,85,67,8.52
468,Horsham,GB,2022-03-22 02:57:22,51.064,-0.3272,52.72,78,100,3.44
469,Niamey,NE,2022-03-22 02:57:22,13.5137,2.1098,86.29,13,52,6.91
470,Varzea Da Palma,BR,2022-03-22 02:53:08,-17.5981,-44.7308,69.12,72,1,3.69
471,Holme,DK,2022-03-22 02:57:23,56.1138,10.1725,37.18,77,100,2.24
472,Krasnik,PL,2022-03-22 02:57:23,50.9236,22.2271,32.68,71,0,5.39
473,Krasnyy,RU,2022-03-22 02:57:23,54.5678,31.4333,25.68,99,31,4.05
474,Columbus,US,2022-03-22 02:55:11,39.9612,-82.9988,55.81,58,0,0.0
475,Labuhan,ID,2022-03-22 02:57:24,-6.8844,112.2051,80.19,81,100,6.64
476,Mbengwi,CM,2022-03-22 02:57:24,6.0167,10.0,67.69,67,97,2.91
477,Namibe,AO,2022-03-22 02:57:25,-15.1961,12.1522,73.6,83,100,8.16
478,Saldanha,ZA,2022-03-22 02:57:25,-33.0117,17.9442,62.65,89,18,14.61
479,Zhuanghe,CN,2022-03-22 02:57:25,39.7008,122.9911,44.67,26,1,0.83
480,Karratha,AU,2022-03-22 02:57:26,-20.7377,116.8463,97.9,34,97,10.51
481,Bonfim,BR,2022-03-22 02:57:26,3.0833,-59.95,80.4,65,100,6.08
482,Gat,IL,2022-03-22 02:57:01,31.61,34.7642,47.39,66,58,3.78
483,Kirkwall,GB,2022-03-22 02:57:26,58.9848,-2.9587,37.45,93,21,6.91
484,Asau,RO,2022-03-22 02:57:27,46.4333,26.4,31.28,86,11,6.24
485,Gloversville,US,2022-03-22 02:57:27,43.0528,-74.3438,40.91,67,0,9.22
486,Peniche,PT,2022-03-22 02:57:27,39.3558,-9.3811,51.3,94,100,9.1
487,Olinda,BR,2022-03-22 02:55:21,-8.0089,-34.8553,74.93,94,75,3.44
488,Jasper,US,2022-03-22 02:57:28,37.2001,-94.3502,52.0,88,100,14.97
489,Szigetvar,HU,2022-03-22 02:57:28,46.0486,17.8055,41.95,50,0,2.68
490,Cochrane,CA,2022-03-22 02:55:56,51.1834,-114.4687,43.84,46,0,17.27
491,Micoud,LC,2022-03-22 02:57:29,13.8167,-60.9,78.73,78,75,16.11
492,Malanje,AO,2022-03-22 02:57:29,-9.5402,16.341,64.47,97,100,2.89
493,Flin Flon,CA,2022-03-22 02:57:30,54.7682,-101.865,31.39,99,100,5.1
494,Oranjestad,AW,2022-03-22 02:57:30,12.524,-70.027,78.75,78,20,19.57
495,Ostrovnoy,RU,2022-03-22 02:57:30,68.0531,39.5131,30.54,78,100,30.38
496,Okha,RU,2022-03-22 02:57:30,53.5739,142.9478,21.42,69,9,19.8
497,Fomboni,KM,2022-03-22 02:57:31,-12.28,43.7425,82.24,73,6,3.06
498,Pandharpur,IN,2022-03-22 02:57:31,17.6667,75.3333,88.25,17,47,11.92
499,Mulege,MX,2022-03-22 02:57:32,26.8833,-111.9833,60.6,61,0,3.83
500,Macas,EC,2022-03-22 02:57:32,-2.3167,-78.1167,66.7,97,100,2.51
501,Tarakan,ID,2022-03-22 02:57:33,3.3,117.6333,78.3,94,75,3.44
502,Mugango,TZ,2022-03-22 02:57:33,-1.6833,33.7,67.96,85,69,5.86
503,Katsuura,JP,2022-03-22 02:58:34,35.1333,140.3,49.48,89,100,18.54
504,Krasnovishersk,RU,2022-03-22 02:58:34,60.4078,57.082,8.69,100,100,0.87
505,Xinzhou,CN,2022-03-22 02:58:34,38.4092,112.7333,40.33,66,100,0.43
506,Krasnoselkup,RU,2022-03-22 02:58:35,65.7,82.4667,-3.1,92,6,7.05
507,Muromtsevo,RU,2022-03-22 02:58:35,56.3724,75.2418,16.18,96,93,4.38
508,Atar,MR,2022-03-22 02:58:35,20.5169,-13.0499,71.13,20,0,8.97
509,Pingliang,CN,2022-03-22 02:58:36,35.5392,106.6861,43.56,74,100,3.15
510,Maceio,BR,2022-03-22 02:58:36,-9.6658,-35.7353,74.64,94,100,1.14
511,Cabedelo,BR,2022-03-22 02:58:36,-6.9811,-34.8339,75.87,84,100,6.33
512,Imeni Poliny Osipenko,RU,2022-03-22 02:58:37,52.4201,136.4853,30.88,69,74,12.33
513,Buala,SB,2022-03-22 02:58:37,-8.145,159.5921,86.65,62,62,3.62
514,Misratah,LY,2022-03-22 02:57:57,32.3754,15.0925,53.04,61,9,11.88
515,Baijiantan,CN,2022-03-22 02:58:37,45.6333,85.1833,41.9,49,100,7.81
516,Klaksvik,FO,2022-03-22 02:58:38,62.2266,-6.589,45.52,84,100,16.8
517,Concordia,AR,2022-03-22 02:58:38,-31.393,-58.0209,71.78,69,0,14.0
518,Brownsville,US,2022-03-22 02:57:22,25.9018,-97.4975,76.08,85,67,13.0
519,Darnah,LY,2022-03-22 02:58:39,32.767,22.6367,50.85,57,93,22.41
520,Benin,BJ,2022-03-22 02:58:39,9.5,2.25,83.8,47,100,5.08
521,Nhulunbuy,AU,2022-03-22 02:58:39,-12.2333,136.7667,79.41,89,75,6.91
522,Minggang,CN,2022-03-22 02:58:40,32.4586,114.0486,41.85,94,100,10.63
523,Kalmunai,LK,2022-03-22 02:58:40,7.4167,81.8167,81.82,79,24,5.93
524,Humberto De Campos,BR,2022-03-22 02:58:41,-2.5983,-43.4611,75.78,94,100,4.27
525,Grafton,US,2022-03-22 02:58:41,42.207,-71.6856,46.83,42,20,4.0
526,Ballina,AU,2022-03-22 02:58:41,-28.8667,153.5667,80.78,55,0,12.66
527,Liverpool,GB,2022-03-22 02:58:29,53.4106,-2.9779,50.54,76,92,5.75
528,Abu Samrah,SY,2022-03-22 02:58:42,35.3029,37.1841,37.83,61,76,3.49
529,Pokrovsk,UA,2022-03-22 02:58:42,48.282,37.1758,32.22,84,71,11.61
530,Bingol,TR,2022-03-22 02:58:42,38.8847,40.4939,15.51,87,78,6.6
531,Sopot,PL,2022-03-22 02:58:43,54.4418,18.56,38.41,74,0,1.14
532,Ust-Nera,RU,2022-03-22 02:58:43,64.5667,143.2,8.91,85,100,7.74
533,Coari,BR,2022-03-22 02:58:44,-4.085,-63.1414,72.32,98,87,0.69
534,Loukhi,RU,2022-03-22 02:58:44,66.0764,33.0381,24.58,90,17,5.61
535,Rawson,AR,2022-03-22 02:58:44,-43.3002,-65.1023,63.09,52,95,12.06
536,Yamada,JP,2022-03-22 02:58:45,39.4667,141.95,38.17,68,100,7.65
537,Uray,RU,2022-03-22 02:58:45,60.1247,64.7758,7.86,97,79,5.75
538,Douentza,ML,2022-03-22 02:58:45,14.9951,-2.9517,78.51,13,4,6.42
539,Vila Franca Do Campo,PT,2022-03-22 02:58:46,37.7167,-25.4333,57.61,76,96,10.2
540,Whitehorse,CA,2022-03-22 02:56:07,60.7161,-135.0538,31.01,69,75,5.75
541,Staraya Poltavka,RU,2022-03-22 02:58:46,50.4772,46.4814,14.67,92,6,9.01
542,Burgersdorp,ZA,2022-03-22 02:58:47,-30.9977,26.3286,56.07,86,8,2.86
543,Aranos,NA,2022-03-22 02:58:47,-24.1333,19.1167,71.8,46,42,10.6
544,Itarema,BR,2022-03-22 02:58:47,-2.9248,-39.9167,77.85,88,100,8.46
545,Potsdam,DE,2022-03-22 02:58:48,52.3989,13.0657,42.1,53,0,6.04
546,Beringovskiy,RU,2022-03-22 02:58:48,63.05,179.3167,30.47,90,100,14.81
547,Altea,ES,2022-03-22 02:58:48,38.5989,-0.0514,57.38,95,100,3.0
548,Catamarca,AR,2022-03-22 02:58:49,-28.4696,-65.7852,71.58,73,0,7.09
549,Moron,AR,2022-03-22 02:59:49,-34.6534,-58.6198,71.46,71,100,11.5
550,Dinard,FR,2022-03-22 02:59:50,48.6314,-2.0614,50.38,78,0,8.05
551,Atasu,KZ,2022-03-22 02:59:50,48.6814,71.6433,22.96,95,100,18.84
552,Sayyan,YE,2022-03-22 02:59:50,15.1718,44.3244,57.13,58,6,1.81
553,Guaira,BR,2022-03-22 02:59:51,-20.3183,-48.3106,65.17,88,7,6.08
554,Tevaitoa,PF,2022-03-22 02:59:51,-16.7833,-151.5,81.75,75,19,16.15
555,Magadan,RU,2022-03-22 02:59:51,59.5667,150.8,29.53,94,100,7.85
556,Devonport,AU,2022-03-22 02:59:52,-41.1667,146.35,61.99,91,100,9.57
557,Hobyo,SO,2022-03-22 02:59:52,5.3505,48.5268,76.84,79,8,7.23
558,Aranjuez,ES,2022-03-22 02:59:52,40.0311,-3.6025,49.53,87,97,13.27
559,Neiafu,TO,2022-03-22 02:59:53,-18.65,-173.9833,86.68,74,75,10.36
560,Suleja,NG,2022-03-22 02:57:54,9.1758,7.1808,79.11,44,97,3.27
561,Lata,PT,2022-03-22 02:59:53,40.1629,-8.3327,55.08,86,100,2.98
